n,number_of_clusters,does_span,total_cluster_area,occupation_prob
13465,3,True,0.9727109149263152,0.8976068262115859
13466,3,True,0.972710914926356,0.8976734884341044
13467,3,True,0.9727109149266062,0.8977401506566229
13468,3,True,0.9727109152926169,0.8978068128791414
13469,3,True,0.9727110122845902,0.8978734751016599
13470,3,True,0.9727110122885054,0.8979401373241784
13471,3,True,0.9727110196928713,0.8980067995466969
13472,3,True,0.9727110196933985,0.8980734617692154
13473,3,True,0.9727110196942924,0.8981401239917339
13474,3,True,0.972711019694296,0.8982067862142524
13475,3,True,0.9727110196944292,0.8982734484367709
13476,3,True,0.9727110197373532,0.8983401106592894
13477,3,True,0.9727110358555596,0.8984067728818079
13478,3,True,0.9727110360333738,0.8984734351043264
13479,3,True,0.9727110399362974,0.8985400973268449
13480,3,True,0.9727110399363113,0.8986067595493634
13481,3,True,0.9727110399363115,0.8986734217718819
13482,3,True,0.9727110399440223,0.8987400839944004
13483,3,True,0.9727111132013774,0.8988067462169189
13484,3,True,0.9727111132563286,0.8988734084394374
13485,3,True,0.9727111136068901,0.8989400706619559
13486,3,True,0.9727111136069037,0.8990067328844744
13487,3,True,0.9727111136249079,0.8990733951069929
13488,3,True,0.9727111136256078,0.8991400573295114
13489,3,True,0.9727148382098032,0.8992067195520299
13490,3,True,0.9727148395348739,0.8992733817745484
13491,3,True,0.9727148395544023,0.8993400439970669
13492,3,True,0.9727148395548271,0.8994067062195854
13493,3,True,0.97271483957024,0.8994733684421039
13494,3,True,0.9727148395702474,0.8995400306646224
13495,3,True,0.9727148564038332,0.8996066928871409
13496,3,True,0.9727148564038333,0.8996733551096594
13497,3,True,0.9727148564052481,0.8997400173321779
13498,3,True,0.972714857753973,0.8998066795546964
13499,3,True,0.972714857754865,0.8998733417772149
13500,3,True,0.9727148577845355,0.8999400039997334
13501,3,True,0.9727149769181218,0.9000066662222519
13502,3,True,0.9727149769187043,0.9000733284447704
13503,3,True,0.9727149769187043,0.9001399906672889
13504,3,True,0.972715309377387,0.9002066528898074
13505,3,True,0.9727153093778982,0.9002733151123259
13506,3,True,0.9727153155936041,0.9003399773348444
13507,3,True,0.9727154398410227,0.9004066395573629
13508,3,True,0.9727154398418332,0.9004733017798814
13509,3,True,0.9727154398418332,0.9005399640023999
13510,3,True,0.9727154409362158,0.9006066262249184
13511,3,True,0.9727154409369628,0.9006732884474369
13512,3,True,0.9727154410471978,0.9007399506699554
13513,3,True,0.9727380577492274,0.9008066128924739
13514,3,True,0.9727452335223119,0.9008732751149924
13515,3,True,0.9729121025332609,0.9009399373375109
13516,3,True,0.9729121025332617,0.9010065995600294
13517,3,True,0.9729121052683778,0.9010732617825479
13518,3,True,0.9729121052701929,0.9011399240050664
13519,3,True,0.9729121052708901,0.9012065862275849
13520,3,True,0.9729121052709618,0.9012732484501034
13521,3,True,0.9729121052709618,0.9013399106726219
13522,3,True,0.9729121052709799,0.9014065728951404
13523,3,True,0.9729121060733396,0.9014732351176589
13524,3,True,0.97291210608413,0.9015398973401774
13525,3,True,0.9729121072844249,0.9016065595626959
13526,3,True,0.972912107297977,0.9016732217852144
13527,3,True,0.9729121074528967,0.9017398840077329
13528,3,True,0.9729121074531973,0.9018065462302514
13529,3,True,0.9729121074700985,0.9018732084527699
13530,3,True,0.9729121074700986,0.9019398706752884
13531,3,True,0.9729121074701259,0.9020065328978069
13532,3,True,0.9729121074702857,0.9020731951203254
13533,3,True,0.9729121074814389,0.9021398573428439
13534,3,True,0.9729121086287117,0.9022065195653624
13535,3,True,0.9729122921888492,0.9022731817878809
13536,3,True,0.9729122967725847,0.9023398440103994
13537,3,True,0.9729132578868638,0.9024065062329178
13538,3,True,0.972913258122765,0.9024731684554363
13539,3,True,0.9729132581277312,0.9025398306779548
13540,3,True,0.9729132581277312,0.9026064929004733
13541,3,True,0.9729132582064338,0.9026731551229918
13542,3,True,0.9729132582100116,0.9027398173455103
13543,3,True,0.9729136818172,0.9028064795680288
13544,3,True,0.9729136818181314,0.9028731417905473
13545,3,True,0.9729136818199499,0.9029398040130658
13546,3,True,0.9729136824386323,0.9030064662355843
13547,3,True,0.9729136824386323,0.9030731284581028
13548,3,True,0.9729136824386346,0.9031397906806213
13549,3,True,0.9729136824393602,0.9032064529031398
13550,3,True,0.9729136824642857,0.9032731151256583
13551,3,True,0.9729139332151185,0.9033397773481768
13552,3,True,0.9729214380566502,0.9034064395706953
13553,3,True,0.9729214380568592,0.9034731017932138
13554,3,True,0.9729214381405088,0.9035397640157323
13555,3,True,0.972921438142288,0.9036064262382508
13556,3,True,0.9729214381738618,0.9036730884607693
13557,3,True,0.9729214381738748,0.9037397506832878
13558,3,True,0.9729214393053954,0.9038064129058063
13559,3,True,0.97292143964387,0.9038730751283248
13560,3,True,0.972921439643912,0.9039397373508433
13561,3,True,0.9729215958080101,0.9040063995733618
13562,3,True,0.9729215987413982,0.9040730617958803
13563,3,True,0.97292159874234,0.9041397240183988
13564,3,True,0.9729215987423444,0.9042063862409173
13565,3,True,0.9729216024503231,0.9042730484634358
13566,3,True,0.9729216024549175,0.9043397106859543
13567,3,True,0.9729216024549177,0.9044063729084728
13568,3,True,0.9729216024553485,0.9044730351309913
13569,3,True,0.9729217449440275,0.9045396973535098
13570,3,True,0.9729217449445628,0.9046063595760283
13571,3,True,0.9729217452077042,0.9046730217985468
13572,3,True,0.9729218227936199,0.9047396840210653
13573,3,True,0.9729673293557577,0.9048063462435838
13574,3,True,0.9729673294256306,0.9048730084661023
13575,3,True,0.972967332436499,0.9049396706886208
13576,3,True,0.9729673324400832,0.9050063329111393
13577,3,True,0.9729675088411954,0.9050729951336578
13578,3,True,0.9729675096078672,0.9051396573561763
13579,3,True,0.972967541510788,0.9052063195786948
13580,3,True,0.9729675415622981,0.9052729818012133
13581,3,True,0.972967549154441,0.9053396440237318
13582,3,True,0.9729675496695117,0.9054063062462503
13583,3,True,0.9729675497536394,0.9054729684687688
13584,3,True,0.9729675497536399,0.9055396306912873
13585,3,True,0.9729675497537783,0.9056062929138058
13586,3,True,0.9729675497586707,0.9056729551363243
13587,3,True,0.9729972141418017,0.9057396173588428
13588,3,True,0.9729972141423316,0.9058062795813613
13589,3,True,0.9729972142820943,0.9058729418038798
13590,3,True,0.9729972142831959,0.9059396040263983
13591,3,True,0.9729978128489352,0.9060062662489168
13592,3,True,0.9729978128489428,0.9060729284714353
13593,3,True,0.972997812888635,0.9061395906939538
13594,3,True,0.9729978129203157,0.9062062529164723
13595,3,True,0.9729978142168184,0.9062729151389908
13596,3,True,0.9729978142364903,0.9063395773615093
13597,3,True,0.9729978186276741,0.9064062395840278
13598,3,True,0.972997838269762,0.9064729018065463
13599,3,True,0.9729978412452129,0.9065395640290648
13600,3,True,0.9729978412485265,0.9066062262515833
13601,3,True,0.9729978412497665,0.9066728884741018
13602,3,True,0.972997841265137,0.9067395506966203
13603,3,True,0.9729978416152358,0.9068062129191388
13604,3,True,0.9729978507800535,0.9068728751416573
13605,3,True,0.9730673652118151,0.9069395373641758
13606,3,True,0.9730673652136289,0.9070061995866943
13607,3,True,0.9730673654149955,0.9070728618092128
13608,3,True,0.973068053136234,0.9071395240317313
13609,3,True,0.9730680531533653,0.9072061862542498
13610,3,True,0.9730680539918107,0.9072728484767683
13611,3,True,0.9730680539929284,0.9073395106992868
13612,3,True,0.9730680553050398,0.9074061729218053
13613,3,True,0.9730680605165589,0.9074728351443238
13614,3,True,0.973068078048124,0.9075394973668423
13615,3,True,0.9730680780485635,0.9076061595893608
13616,3,True,0.9730761574903111,0.9076728218118792
13617,3,True,0.973076157490312,0.9077394840343977
13618,3,True,0.9730761723340715,0.9078061462569162
13619,3,True,0.9730834213326123,0.9078728084794347
13620,3,True,0.9730834213345991,0.9079394707019532
13621,3,True,0.9730834259879182,0.9080061329244717
13622,3,True,0.9730834298234917,0.9080727951469902
13623,3,True,0.973088010017529,0.9081394573695087
13624,3,True,0.9730880100204962,0.9082061195920272
13625,3,True,0.9730880100204963,0.9082727818145457
13626,3,True,0.9730880100505798,0.9083394440370642
13627,3,True,0.973088010282351,0.9084061062595827
13628,3,True,0.9730880102877388,0.9084727684821012
13629,3,True,0.9730880102882034,0.9085394307046197
13630,3,True,0.9730880181176105,0.9086060929271382
13631,3,True,0.9730880181176159,0.9086727551496567
13632,3,True,0.9730880182678014,0.9087394173721752
13633,3,True,0.9730880187269476,0.9088060795946937
13634,3,True,0.9730880187276904,0.9088727418172122
13635,3,True,0.9730880187296169,0.9089394040397307
13636,3,True,0.9730880187312689,0.9090060662622492
13637,3,True,0.9730880187356935,0.9090727284847677
13638,3,True,0.9730880818296787,0.9091393907072862
13639,3,True,0.9731362509288709,0.9092060529298047
13640,2,True,0.9731362509288941,0.9092727151523232
13641,2,True,0.973141570014611,0.9093393773748417
13642,2,True,0.9731415703582716,0.9094060395973602
13643,2,True,0.97314158349553,0.9094727018198787
13644,2,True,0.9731415836790427,0.9095393640423972
13645,2,True,0.9731415836796926,0.9096060262649157
13646,2,True,0.9731415836796953,0.9096726884874342
13647,2,True,0.9731415836805972,0.9097393507099527
13648,2,True,0.9731415837375734,0.9098060129324712
13649,2,True,0.9731435088725299,0.9098726751549897
13650,2,True,0.9731435088725655,0.9099393373775082
13651,2,True,0.9731435088725973,0.9100059996000267
13652,2,True,0.9731436417360355,0.9100726618225452
13653,2,True,0.9731436427802288,0.9101393240450637
13654,2,True,0.9731436428924881,0.9102059862675822
13655,2,True,0.9731436428931333,0.9102726484901007
13656,2,True,0.9731436437070287,0.9103393107126192
13657,2,True,0.9731436473532722,0.9104059729351377
13658,2,True,0.9731436473578655,0.9104726351576562
13659,2,True,0.9731436473751691,0.9105392973801747
13660,2,True,0.9731436473751768,0.9106059596026932
13661,2,True,0.9731436473811301,0.9106726218252117
13662,2,True,0.9731436474446733,0.9107392840477302
13663,2,True,0.973143647464347,0.9108059462702487
13664,2,True,0.9731436475032642,0.9108726084927672
13665,2,True,0.9731436475032644,0.9109392707152857
13666,2,True,0.9731436487117066,0.9110059329378042
13667,2,True,0.973143648713237,0.9110725951603227
13668,2,True,0.9731436488915137,0.9111392573828412
13669,2,True,0.9731436488915566,0.9112059196053597
13670,2,True,0.9731436490315437,0.9112725818278782
13671,2,True,0.9731436490315631,0.9113392440503967
13672,2,True,0.9731436491434561,0.9114059062729152
13673,2,True,0.9731436491436616,0.9114725684954337
13674,2,True,0.9731436492989396,0.9115392307179522
13675,2,True,0.9731436492989397,0.9116058929404707
13676,2,True,0.9731436492989581,0.9116725551629892
13677,2,True,0.9731436492989838,0.9117392173855077
13678,2,True,0.9731436493376225,0.9118058796080262
13679,2,True,0.9731436493395886,0.9118725418305447
13680,2,True,0.9731436493427152,0.9119392040530632
13681,2,True,0.9731436493427461,0.9120058662755817
13682,2,True,0.9731437843106351,0.9120725284981002
13683,2,True,0.9731437843106439,0.9121391907206187
13684,2,True,0.9731437843125413,0.9122058529431372
13685,2,True,0.9731437843125736,0.9122725151656557
13686,2,True,0.9731437843126227,0.9123391773881742
13687,2,True,0.9731437843127467,0.9124058396106927
13688,2,True,0.9731560497700631,0.9124725018332112
13689,2,True,0.9731560497701462,0.9125391640557297
13690,2,True,0.9731560498187037,0.9126058262782482
13691,2,True,0.9731560498197653,0.9126724885007667
13692,2,True,0.97315605879421,0.9127391507232852
13693,2,True,0.9731560650696461,0.9128058129458037
13694,2,True,0.973156065791816,0.9128724751683222
13695,2,True,0.9731560658601426,0.9129391373908406
13696,2,True,0.9731560658605558,0.9130057996133591
13697,2,True,0.9731560658609858,0.9130724618358776
13698,2,True,0.9731561045028079,0.9131391240583961
13699,2,True,0.9731561045030805,0.9132057862809146
13700,2,True,0.9737828424085745,0.9132724485034331
13701,2,True,0.9737828612344341,0.9133391107259516
13702,2,True,0.973782868489175,0.9134057729484701
13703,2,True,0.9737828685001025,0.9134724351709886
13704,2,True,0.9737828685001026,0.9135390973935071
13705,2,True,0.9737828686032135,0.9136057596160256
13706,2,True,0.9737828784967818,0.9136724218385441
13707,2,True,0.973782887604888,0.9137390840610626
13708,2,True,0.9737828876052582,0.9138057462835811
13709,2,True,0.973782887605326,0.9138724085060996
13710,2,True,0.9737828877406289,0.9139390707286181
13711,2,True,0.9737828880316508,0.9140057329511366
13712,2,True,0.9737828880317578,0.9140723951736551
13713,2,True,0.9737828880421496,0.9141390573961736
13714,2,True,0.973782888177935,0.9142057196186921
13715,2,True,0.9737829715050015,0.9142723818412106
13716,2,True,0.9737829715053047,0.9143390440637291
13717,2,True,0.9737829715053546,0.9144057062862476
13718,2,True,0.9737829715067821,0.9144723685087661
13719,2,True,0.9737829715067821,0.9145390307312846
13720,2,True,0.9737829717353469,0.9146056929538031
13721,2,True,0.9737829735916638,0.9146723551763216
13722,2,True,0.9737829735916647,0.9147390173988401
13723,2,True,0.9737832627009467,0.9148056796213586
13724,2,True,0.973783262928273,0.9148723418438771
13725,2,True,0.9737832728367666,0.9149390040663956
13726,2,True,0.973783272851105,0.9150056662889141
13727,2,True,0.973783274474682,0.9150723285114326
13728,2,True,0.973783274474818,0.9151389907339511
13729,2,True,0.9737832746596825,0.9152056529564696
13730,2,True,0.9737832812891525,0.9152723151789881
13731,2,True,0.973783281301709,0.9153389774015066
13732,2,True,0.9737832813017094,0.9154056396240251
13733,2,True,0.9737832820880439,0.9154723018465436
13734,2,True,0.9737832820880463,0.9155389640690621
13735,2,True,0.9737832820943595,0.9156056262915806
13736,2,True,0.973783290333367,0.9156722885140991
13737,2,True,0.9737832906803688,0.9157389507366176
13738,2,True,0.9737855165102929,0.9158056129591361
13739,2,True,0.9737855165105571,0.9158722751816546
13740,2,True,0.973785516512645,0.9159389374041731
13741,2,True,0.9737855165194621,0.9160055996266916
13742,2,True,0.97378551873737,0.9160722618492101
13743,2,True,0.9737855187373712,0.9161389240717286
13744,2,True,0.9737855503944894,0.9162055862942471
13745,2,True,0.973785551634368,0.9162722485167656
13746,2,True,0.9737855517622274,0.9163389107392841
13747,2,True,0.9737855517622275,0.9164055729618026
13748,2,True,0.973785551763076,0.9164722351843211
13749,2,True,0.9737855518520122,0.9165388974068396
13750,2,True,0.9737855518520361,0.9166055596293581
13751,2,True,0.9737855518600147,0.9166722218518766
13752,2,True,0.9737855531563343,0.9167388840743951
13753,2,True,0.973785553156633,0.9168055462969136
13754,2,True,0.9737855531566568,0.9168722085194321
13755,2,True,0.9737855539662557,0.9169388707419506
13756,2,True,0.9737855539662558,0.9170055329644691
13757,2,True,0.9737855539677921,0.9170721951869876
13758,2,True,0.9737855539677921,0.9171388574095061
13759,2,True,0.9737855539680238,0.9172055196320246
13760,2,True,0.9737855539695665,0.9172721818545431
13761,2,True,0.9737855539789729,0.9173388440770616
13762,2,True,0.9737855556513352,0.9174055062995801
13763,2,True,0.9737865511998486,0.9174721685220986
13764,2,True,0.9737886864537397,0.9175388307446171
13765,2,True,0.9737886865126412,0.9176054929671356
13766,2,True,0.9737886865126419,0.9176721551896541
13767,2,True,0.9737886865130474,0.9177388174121726
13768,2,True,0.9737886865130476,0.9178054796346911
13769,2,True,0.9737886879709151,0.9178721418572096
13770,2,True,0.9737887052721975,0.917938804079728
13771,2,True,0.973788727845785,0.9180054663022466
13772,2,True,0.9737887278691093,0.918072128524765
13773,2,True,0.9737887278691268,0.9181387907472836
13774,2,True,0.9737887280429389,0.918205452969802
13775,2,True,0.9737887280430062,0.9182721151923205
13776,2,True,0.9737887280467119,0.918338777414839
13777,2,True,0.9737887280467122,0.9184054396373575
13778,2,True,0.9744119285110012,0.918472101859876
13779,2,True,0.9744161594614515,0.9185387640823945
13780,2,True,0.9744161595525889,0.918605426304913
13781,2,True,0.9744161595525891,0.9186720885274315
13782,2,True,0.9745722443462885,0.91873875074995
13783,2,True,0.9745722443508169,0.9188054129724685
13784,2,True,0.9745732060018971,0.918872075194987
13785,2,True,0.974573206013014,0.9189387374175055
13786,2,True,0.9745732060168358,0.919005399640024
13787,2,True,0.9745732060226788,0.9190720618625425
13788,2,True,0.9745732721533215,0.919138724085061
13789,2,True,0.9745732721576823,0.9192053863075795
13790,2,True,0.9745733209004451,0.919272048530098
13791,2,True,0.9745733211818874,0.9193387107526165
13792,2,True,0.974573321746809,0.919405372975135
13793,2,True,0.9745733217767316,0.9194720351976535
13794,2,True,0.9745733217802042,0.919538697420172
13795,2,True,0.9745733217847645,0.9196053596426905
13796,2,True,0.9745733526625304,0.919672021865209
13797,2,True,0.9745733526737699,0.9197386840877275
13798,2,True,0.974573352677047,0.919805346310246
13799,2,True,0.9745733526994733,0.9198720085327645
13800,2,True,0.9745733526995358,0.919938670755283
13801,1,True,0.9746052732643987,0.9200053329778015
13802,1,True,0.9746052819728906,0.92007199520032
13803,1,True,0.9746054304759262,0.9201386574228385
13804,1,True,0.9746054304786487,0.920205319645357
13805,1,True,0.9746054304786487,0.9202719818678755
13806,1,True,0.9746054308264175,0.920338644090394
13807,1,True,0.9746054308264258,0.9204053063129125
13808,1,True,0.9746054308267771,0.920471968535431
13809,1,True,0.9746054335432962,0.9205386307579495
13810,1,True,0.9746054471397243,0.920605292980468
13811,1,True,0.9746101641476465,0.9206719552029865
13812,1,True,0.9746101641476589,0.920738617425505
13813,1,True,0.9746101641477068,0.9208052796480235
13814,1,True,0.9746101707657918,0.920871941870542
13815,1,True,0.9746101707667484,0.9209386040930605
13816,1,True,0.9746101838773206,0.921005266315579
13817,1,True,0.9746101838780887,0.9210719285380975
13818,1,True,0.9746101838815541,0.921138590760616
13819,1,True,0.9746101845141076,0.9212052529831345
13820,1,True,0.9746101850265153,0.921271915205653
13821,1,True,0.9746101850265263,0.9213385774281715
13822,1,True,0.9746368745830373,0.92140523965069
13823,1,True,0.9746368745830374,0.9214719018732085
13824,1,True,0.9746368745831397,0.921538564095727
13825,1,True,0.9746368745831407,0.9216052263182455
13826,1,True,0.9746368749178725,0.921671888540764
13827,1,True,0.974636874917875,0.9217385507632825
13828,1,True,0.9746368749188421,0.921805212985801
13829,1,True,0.9746368750314975,0.9218718752083195
13830,1,True,0.9746368750314982,0.921938537430838
13831,1,True,0.9746368750314991,0.9220051996533565
13832,1,True,0.9746368750642606,0.922071861875875
13833,1,True,0.9746368754062491,0.9221385240983935
13834,1,True,0.9746368771189913,0.922205186320912
13835,1,True,0.9746368771189914,0.9222718485434305
13836,1,True,0.9746368771190086,0.922338510765949
13837,1,True,0.9746368804997674,0.9224051729884675
13838,1,True,0.9746368805016232,0.922471835210986
13839,1,True,0.9746368807725615,0.9225384974335045
13840,1,True,0.9746368807731982,0.922605159656023
13841,1,True,0.9746368821839712,0.9226718218785415
13842,1,True,0.9746368853953413,0.92273848410106
13843,1,True,0.9746370822174439,0.9228051463235785
13844,1,True,0.9746370822239848,0.922871808546097
13845,1,True,0.9746370822240159,0.9229384707686155
13846,1,True,0.974637082224017,0.923005132991134
13847,1,True,0.974637102396095,0.9230717952136525
13848,1,True,0.9746371450964432,0.923138457436171
13849,1,True,0.974637145101229,0.9232051196586895
13850,1,True,0.9746371451012302,0.923271781881208
13851,1,True,0.9746371451012312,0.9233384441037265
13852,1,True,0.9746408202496748,0.923405106326245
13853,1,True,0.9746477406042706,0.9234717685487634
13854,1,True,0.9746477406044156,0.923538430771282
13855,1,True,0.9746478110427941,0.9236050929938004
13856,1,True,0.9746532460204604,0.923671755216319
13857,1,True,0.9746532460204649,0.9237384174388374
13858,1,True,0.9746532460405787,0.9238050796613559
13859,1,True,0.9746532460809758,0.9238717418838744
13860,1,True,0.9746532461492176,0.9239384041063929
13861,1,True,0.9746537084145318,0.9240050663289114
13862,1,True,0.9746537087106798,0.9240717285514299
13863,1,True,0.9746537368479543,0.9241383907739484
13864,1,True,0.974653736847988,0.9242050529964669
13865,1,True,0.9746537368873611,0.9242717152189854
13866,1,True,0.9746537368874527,0.9243383774415039
13867,1,True,0.9746543827697731,0.9244050396640224
13868,1,True,0.9746543839118429,0.9244717018865409
13869,1,True,0.9746543839118431,0.9245383641090594
13870,1,True,0.9746544526963513,0.9246050263315779
13871,1,True,0.9746544526963535,0.9246716885540964
13872,1,True,0.9746548010105495,0.9247383507766149
13873,1,True,0.974654801290089,0.9248050129991334
13874,1,True,0.9746548012900912,0.9248716752216519
13875,1,True,0.9746548012914314,0.9249383374441704
13876,1,True,0.974654801292466,0.9250049996666889
13877,1,True,0.9746548020399151,0.9250716618892074
13878,1,True,0.9746548257439459,0.9251383241117259
13879,1,True,0.9746548257439522,0.9252049863342444
13880,1,True,0.9746548257578072,0.9252716485567629
13881,1,True,0.9746548257580626,0.9253383107792814
13882,1,True,0.9746548357221316,0.9254049730017999
13883,1,True,0.9746548357221351,0.9254716352243184
13884,1,True,0.9746548357247241,0.9255382974468369
13885,1,True,0.974655153936768,0.9256049596693554
13886,1,True,0.9746551541540168,0.9256716218918739
13887,1,True,0.9746551693306721,0.9257382841143924
13888,1,True,0.9746551693343851,0.9258049463369109
13889,1,True,0.9746551693444364,0.9258716085594294
13890,1,True,0.9746551693444367,0.9259382707819479
13891,1,True,0.9746551693766735,0.9260049330044664
13892,1,True,0.9746551843415298,0.9260715952269849
13893,1,True,0.9746551843415682,0.9261382574495034
13894,1,True,0.9746551898461141,0.9262049196720219
13895,1,True,0.9746551898462145,0.9262715818945404
13896,1,True,0.9746551900877829,0.9263382441170589
13897,1,True,0.9746551901002222,0.9264049063395774
13898,1,True,0.974655190100701,0.9264715685620959
13899,1,True,0.9746551901034721,0.9265382307846144
13900,1,True,0.9746551910192209,0.9266048930071329
13901,1,True,0.9746551988055763,0.9266715552296514
13902,1,True,0.9746551988151314,0.9267382174521699
13903,1,True,0.974655198815142,0.9268048796746884
13904,1,True,0.9746552195838274,0.9268715418972069
13905,1,True,0.9746552195838333,0.9269382041197254
13906,1,True,0.9746552195838893,0.9270048663422439
13907,1,True,0.9746552195872774,0.9270715285647624
13908,1,True,0.9746552206068589,0.9271381907872809
13909,1,True,0.9746552206229263,0.9272048530097994
13910,1,True,0.9746552206287137,0.9272715152323179
13911,1,True,0.9746553191662376,0.9273381774548364
13912,1,True,0.9746553282825847,0.9274048396773549
13913,1,True,0.9746553332103636,0.9274715018998734
13914,1,True,0.9746553332200047,0.9275381641223919
13915,1,True,0.9746553332200049,0.9276048263449104
13916,1,True,0.9746553334895453,0.9276714885674289
13917,1,True,0.9746553355792449,0.9277381507899474
13918,1,True,0.9746553368099332,0.9278048130124659
13919,1,True,0.9746553371005866,0.9278714752349844
13920,1,True,0.9746553598571378,0.9279381374575029
13921,1,True,0.974655359884533,0.9280047996800214
13922,1,True,0.9746553617797739,0.9280714619025399
13923,1,True,0.9746553686057321,0.9281381241250584
13924,1,True,0.9746553690326644,0.9282047863475769
13925,1,True,0.9747095150701196,0.9282714485700954
13926,1,True,0.9747095150750067,0.9283381107926139
13927,1,True,0.974709517642713,0.9284047730151324
13928,1,True,0.9747095176430496,0.9284714352376509
13929,1,True,0.9747095314502315,0.9285380974601694
13930,1,True,0.9747095318274562,0.9286047596826879
13931,1,True,0.9747095318276496,0.9286714219052064
13932,1,True,0.9747096761524755,0.9287380841277248
13933,1,True,0.9747096761524771,0.9288047463502433
13934,1,True,0.9747099374985813,0.9288714085727618
13935,1,True,0.9747099375026738,0.9289380707952803
13936,1,True,0.9747099375064521,0.9290047330177988
13937,1,True,0.9747099399081578,0.9290713952403173
13938,1,True,0.9747099399445389,0.9291380574628358
13939,1,True,0.9747099399461427,0.9292047196853543
13940,1,True,0.9747139692065394,0.9292713819078728
13941,1,True,0.9747139692070326,0.9293380441303913
13942,1,True,0.974713973271195,0.9294047063529098
13943,1,True,0.9747139733555705,0.9294713685754283
13944,1,True,0.9747139733557647,0.9295380307979468
13945,1,True,0.9747139986598152,0.9296046930204653
13946,1,True,0.9747140010846673,0.9296713552429838
13947,1,True,0.974714001174941,0.9297380174655023
13948,1,True,0.9747140011766585,0.9298046796880208
13949,1,True,0.9747140011766636,0.9298713419105393
13950,1,True,0.9747140012433905,0.9299380041330578
13951,1,True,0.9747140012435205,0.9300046663555763
13952,1,True,0.9747140012435284,0.9300713285780948
13953,1,True,0.9747140012435284,0.9301379908006133
13954,1,True,0.9747140336799522,0.9302046530231318
13955,1,True,0.9747140336801475,0.9302713152456503
13956,1,True,0.9747140338036268,0.9303379774681688
13957,1,True,0.9747151450363418,0.9304046396906873
13958,1,True,0.9747151450363614,0.9304713019132058
13959,1,True,0.9747151469447249,0.9305379641357243
13960,1,True,0.974715146944725,0.9306046263582428
13961,1,True,0.974715146944725,0.9306712885807613
13962,1,True,0.9747151469447576,0.9307379508032798
13963,1,True,0.9747151471978831,0.9308046130257983
13964,1,True,0.9747151479810753,0.9308712752483168
13965,1,True,0.9747151539835931,0.9309379374708353
13966,1,True,0.974715169970611,0.9310045996933538
13967,1,True,0.9747152102897249,0.9310712619158723
13968,1,True,0.9747152103057398,0.9311379241383908
13969,1,True,0.974715210780332,0.9312045863609093
13970,1,True,0.9747152107809561,0.9312712485834278
13971,1,True,0.9747176205971844,0.9313379108059463
13972,1,True,0.9747176206555846,0.9314045730284648
13973,1,True,0.9747176284490435,0.9314712352509833
13974,1,True,0.9747176284599195,0.9315378974735018
13975,1,True,0.9747176284599279,0.9316045596960203
13976,1,True,0.9747176301002282,0.9316712219185388
13977,1,True,0.9747176301002529,0.9317378841410573
13978,1,True,0.9747176301011069,0.9318045463635758
13979,1,True,0.9747176301012267,0.9318712085860943
13980,1,True,0.9747176303038348,0.9319378708086128
13981,1,True,0.9747176458073491,0.9320045330311313
13982,1,True,0.9747176458077903,0.9320711952536498
13983,1,True,0.9747176460991092,0.9321378574761683
13984,1,True,0.9747176460991503,0.9322045196986868
13985,1,True,0.9747176461004937,0.9322711819212053
13986,1,True,0.9747176541237439,0.9323378441437238
13987,1,True,0.9747180953291329,0.9324045063662423
13988,1,True,0.9747180953291411,0.9324711685887608
13989,1,True,0.974718096830714,0.9325378308112793
13990,1,True,0.9747182903049707,0.9326044930337978
13991,1,True,0.9747182903077218,0.9326711552563163
13992,1,True,0.9747182913177453,0.9327378174788348
13993,1,True,0.9747182913331702,0.9328044797013533
13994,1,True,0.974718291333196,0.9328711419238718
13995,1,True,0.9747182913373659,0.9329378041463903
13996,1,True,0.974718291337416,0.9330044663689088
13997,1,True,0.9747182913374162,0.9330711285914273
13998,1,True,0.9747182913374162,0.9331377908139458
13999,1,True,0.9747321980504986,0.9332044530364643
14000,1,True,0.9747321980636968,0.9332711152589828
14001,1,True,0.9747322032368012,0.9333377774815013
14002,1,True,0.9747322032418901,0.9334044397040198
14003,1,True,0.9747322032418902,0.9334711019265383
14004,1,True,0.974732203243306,0.9335377641490568
14005,1,True,0.9747322032433076,0.9336044263715753
14006,1,True,0.9747322032433438,0.9336710885940938
14007,1,True,0.974732203301657,0.9337377508166123
14008,1,True,0.9747322033193856,0.9338044130391308
14009,1,True,0.9747322033198751,0.9338710752616493
14010,1,True,0.9747323922753408,0.9339377374841678
14011,1,True,0.9747323922835885,0.9340043997066863
14012,1,True,0.974732393289546,0.9340710619292047
14013,1,True,0.9747323932895471,0.9341377241517232
14014,1,True,0.974732398080195,0.9342043863742417
14015,1,True,0.9747324072527117,0.9342710485967602
14016,1,True,0.9747324072531838,0.9343377108192787
14017,1,True,0.974732407253188,0.9344043730417972
14018,1,True,0.9747324106014439,0.9344710352643157
14019,1,True,0.9747324106181919,0.9345376974868342
14020,1,True,0.974732411431876,0.9346043597093527
14021,1,True,0.9747324410322971,0.9346710219318712
14022,1,True,0.9747324410322977,0.9347376841543897
14023,1,True,0.9747324652166174,0.9348043463769082
14024,1,True,0.9747324652166288,0.9348710085994267
14025,1,True,0.9747324652166311,0.9349376708219452
14026,1,True,0.9747324652166891,0.9350043330444637
14027,1,True,0.9747324652167537,0.9350709952669822
